Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2018-10-02,93.1,92.5,94.92,91.5,0.76,-1.93
2018-10-01,97,94.32,99.38,93.6,0.47,-2.76
2018-09-28,99,97,100.96,95.1,0.9,-1.02
2018-09-27,97.8,98,100.5,97.8,0.67,1.05
2018-09-26,97.8,96.98,101.6,96.1,1.15,-0.69
2018-09-25,94.1,97.65,97.99,94.1,0.67,5
2018-09-24,100,93,101,93,1.58,-7
2018-09-21,99,100,101.9,98.5,0.5,1.63
2018-09-20,96.51,98.4,98.98,96.5,0.3,1.97
2018-09-19,101.5,96.5,105,96.1,2.02,-5.39
2018-09-18,103,102,110,102,2.47,-0.49
2018-09-17,89.6,102.5,102.5,89.6,2.24,14.27
2018-09-14,89,89.7,89.8,88,0.5,1.09
2018-09-13,88.96,88.73,88.96,87,0.36,3.15
2018-09-12,90.2,86.02,91,85.5,1.23,-1.58
2018-09-11,95,87.4,95,87,1.37,-6.02
2018-09-10,87.02,93,93.45,84,2,5.08
2018-09-07,87,88.5,92.8,87,2.33,0
2018-09-06,89.9,88.5,90.5,86,2.11,-3.28
2018-09-05,89.6,91.5,96.8,89.6,3.22,1.92
2018-09-04,83.1,89.78,91.41,81.2,5.32,5.62
2018-09-03,100.02,85,101,85,5.81,-16.09
2018-08-31,106,101.3,106,98,2.5,-5.33
2018-08-30,112.8,107,112.8,105,1.29,-2.73
2018-08-29,105.74,110,115,95.17,7.44,4.01
2018-08-28,117.5,105.76,123,105.76,7.81,-11.87
2018-08-27,119,120,124.5,118.8,3.34,1.69
2018-08-24,120.9,118,120.9,117.24,1.08,0.94
2018-08-23,121,116.9,121,116.02,1.55,-1.86
2018-08-22,122,119.12,124,118.5,1.17,-1.55
2018-08-21,122.8,121,123,118.02,1.3,0.41
2018-08-20,124,120.5,128.2,120,2.14,-2.03
2018-08-17,126,123,127.4,120.52,2.51,-1.99
2018-08-16,124.88,125.5,127.6,117.6,2.5,2.45
2018-08-14,117,122.5,122.98,116,2.68,4.7
2018-08-13,112.9,117,118.48,110.1,2.54,3.08
2018-08-10,114.2,113.5,114.2,110,1.38,-0.44
2018-08-09,109.2,114,114,106.12,3.47,6.76
2018-08-08,100.9,106.78,106.78,99.5,6.24,6.99
2018-08-07,100,99.8,102.86,97.3,1.56,0.3
2018-08-06,103,99.5,103.48,97.52,1.68,-1.97
2018-08-03,103,101.5,104,101.5,0.69,-1.26
2018-08-02,103.3,102.8,104.2,102.6,1.07,0.21
2018-08-01,102.5,102.58,104.78,101.06,1.79,0.57
2018-07-31,105,102,111,100.9,3.1,-3.32
2018-07-30,110,105.5,116.4,104.2,8.2,-0.38
2018-07-27,99.5,105.9,107,96.3,4.31,6.97
2018-07-26,95.5,99,99.99,95.5,2.85,4.21
2018-07-25,88,95,96.8,87,2.67,8.88
2018-07-24,87,87.25,87.95,83.01,1.43,0.83
2018-07-23,85.39,86.53,86.53,84.5,0.62,2.54
2018-07-20,84,84.39,86.8,83,1.13,1.67
2018-07-19,83.5,83,84.49,81.71,0.44,-0.6
2018-07-18,84.97,83.5,84.99,82.61,0.63,-1.42
2018-07-17,85.53,84.7,85.53,83.05,0.59,-0.95
2018-07-16,86.4,85.51,86.99,85.3,0.31,0.01
2018-07-13,85.9,85.5,86.8,84.99,0.48,-0.31
2018-07-12,86.2,85.77,86.99,82,0.51,0.32
2018-07-11,87,85.5,87,85,0.69,-0.12
2018-07-10,80.04,85.6,88.7,79.6,5.49,7.27
2018-07-09,80.89,79.8,80.99,78.55,0.34,-0.3
2018-07-06,81,80.04,82,80.02,0.58,-0.57
2018-07-05,77.6,80.5,81.5,77.21,2.6,3.87
2018-07-04,77.85,77.5,79.85,77,0.75,0.13
2018-07-03,78,77.4,78,76.56,0.26,-0.77
2018-07-02,76,78,78.1,76,1.44,2.63
2018-06-29,75.17,76,76.97,75.16,0.95,-1.27
2018-06-28,74.65,76.98,77,74.51,0.54,2.44
2018-06-27,76.2,75.15,77.1,74.63,0.46,-2.39
2018-06-26,77.8,76.99,78.9,75.02,0.54,-0.88
2018-06-25,73.25,77.67,79.99,71.6,0.82,6.41
2018-06-22,72.5,72.99,74,72.5,0.48,-0.01
